  2307.98607035     3.64688424
  2308.02465060     3.64698262
  2308.06323084     3.64708101
  2308.10181109     3.64717943
  2308.14039133     3.64727786
  2308.17897158     3.64737631
  2308.21755183     3.64747477
  2308.25613207     3.64757326
  2308.29471232     3.64767177
  2308.33329256     3.64777029
  2308.37187281     3.64786884
  2308.41045306     3.64796741
  2308.44903330     3.64806599
  2308.48761355     3.64816460
  2308.52619380     3.64826322
  2308.56477404     3.64836187
  2308.60335429     3.64846053
  2308.64193453     3.64855920
  2308.68051478     3.64865790
  2308.71909503     3.64875661
  2308.75767527     3.64885534
  2308.79625552     3.64895409
  2308.83483577     3.64905287
  2308.87341601     3.64915166
  2308.91199626     3.64925047
  2308.95057650     3.64934930
  2308.98915675     3.64944815
  2309.02773700     3.64954703
  2309.06631724     3.64964592
  2309.10489749     3.64974482
  2309.14347774     3.64984375
  2309.18205798     3.64994269
  2309.22063823     3.65004165
  2309.25921847     3.65014064
  2309.29779872     3.65023963
  2309.33637897     3.65033865
  2309.37495921     3.65043769
  2309.41353946     3.65053675
  2309.45211971     3.65063583
  2309.49069995     3.65073492
  2309.52928020     3.65083404
  2309.56786044     3.65093318
  2309.60644069     3.65103234
  2309.64502094     3.65113151
  2309.68360118     3.65123071
  2309.72218143     3.65132992
  2309.76076168     3.65142915
  2309.79934192     3.65152840
  2309.83792217     3.65162766
  2309.87650241     3.65172695
  2309.91508266     3.65182625
  2309.95366291     3.65192558
  2309.99224315     3.65202492
  2310.03082340     3.65212428
  2310.06940365     3.65222367
  2310.10798389     3.65232307
  2310.14656414     3.65242249
  2310.18514438     3.65252193
  2310.22372463     3.65262139
  2310.26230488     3.65272087
  2310.30088512     3.65282036
  2310.33946537     3.65291988
  2310.37804562     3.65301941
  2310.41662586     3.65311897
  2310.45520611     3.65321854
  2310.49378635     3.65331813
  2310.53236660     3.65341774
  2310.57094685     3.65351737
  2310.60952709     3.65361702
  2310.64810734     3.65371669
  2310.68668759     3.65381638
  2310.72526783     3.65391609
  2310.76384808     3.65401581
  2310.80242832     3.65411556
  2310.84100857     3.65421532
  2310.87958882     3.65431510
  2310.91816906     3.65441490
  2310.95674931     3.65451472
  2310.99532955     3.65461456
  2311.03390980     3.65471442
  2311.07249005     3.65481430
  2311.11107029     3.65491419
  2311.14965054     3.65501411
  2311.18823079     3.65511405
  2311.22681103     3.65521401
  2311.26539128     3.65531398
  2311.30397152     3.65541398
  2311.34255177     3.65551400
  2311.38113202     3.65561404
  2311.41971226     3.65571409
  2311.45829251     3.65581417
  2311.49687276     3.65591426
  2311.53545300     3.65601437
  2311.57403325     3.65611449
  2311.61261349     3.65621464
  2311.65119374     3.65631480
  2311.68977399     3.65641498
  2311.72835423     3.65651518
  2311.76693448     3.65661541
  2311.80551473     3.65671565
  2311.84409497     3.65681591
  2311.88267522     3.65691620
  2311.92125546     3.65701650
  2311.95983571     3.65711682
  2311.99841596     3.65721717
  2312.03699620     3.65731753
  2312.07557645     3.65741790
  2312.11415670     3.65751830
  2312.15273694     3.65761871
  2312.19131719     3.65771915
  2312.22989743     3.65781960
  2312.26847768     3.65792007
  2312.30705793     3.65802056
  2312.34563817     3.65812107
  2312.38421842     3.65822160
  2312.42279867     3.65832214
  2312.46137891     3.65842271
  2312.49995916     3.65852330
  2312.53853940     3.65862391
  2312.57711965     3.65872453
  2312.61569990     3.65882518
  2312.65428014     3.65892584
  2312.69286039     3.65902652
  2312.73144064     3.65912723
  2312.77002088     3.65922795
  2312.80860113     3.65932869
  2312.84718137     3.65942946
  2312.88576162     3.65953024
  2312.92434187     3.65963104
  2312.96292211     3.65973186
  2313.00150236     3.65983270
  2313.04008261     3.65993356
  2313.07866285     3.66003444
  2313.11724310     3.66013535
  2313.15582334     3.66023627
  2313.19440359     3.66033721
  2313.23298384     3.66043817
  2313.27156408     3.66053915
  2313.31014433     3.66064014
  2313.34872458     3.66074115
  2313.38730482     3.66084218
  2313.42588507     3.66094323
  2313.46446531     3.66104429
  2313.50304556     3.66114538
  2313.54162581     3.66124649
  2313.58020605     3.66134761
  2313.61878630     3.66144876
  2313.65736655     3.66154993
  2313.69594679     3.66165112
  2313.73452704     3.66175234
  2313.77310728     3.66185357
  2313.81168753     3.66195481
  2313.85026778     3.66205608
  2313.88884802     3.66215736
  2313.92742827     3.66225866
  2313.96600851     3.66235998
  2314.00458876     3.66246132
  2314.04316901     3.66256267
  2314.08174925     3.66266405
  2314.12032950     3.66276545
  2314.15890975     3.66286687
  2314.19748999     3.66296831
  2314.23607024     3.66306977
  2314.27465048     3.66317125
  2314.31323073     3.66327275
  2314.35181098     3.66337427
  2314.39039122     3.66347580
  2314.42897147     3.66357736
  2314.46755172     3.66367894
  2314.50613196     3.66378053
  2314.54471221     3.66388214
  2314.58329245     3.66398377
  2314.62187270     3.66408542
  2314.66045295     3.66418709
  2314.69903319     3.66428878
  2314.73761344     3.66439049
  2314.77619369     3.66449222
  2314.81477393     3.66459396
  2314.85335418     3.66469573
  2314.89193442     3.66479752
  2314.93051467     3.66489933
  2314.96909492     3.66500115
  2315.00767516     3.66510300
  2315.04625541     3.66520487
  2315.08483566     3.66530675
  2315.12341590     3.66540865
  2315.16199615     3.66551057
  2315.20057639     3.66561251
  2315.23915664     3.66571447
  2315.27773689     3.66581645
  2315.31631713     3.66591844
  2315.35489738     3.66602046
  2315.39347763     3.66612250
  2315.43205787     3.66622456
  2315.47063812     3.66632664
  2315.50921836     3.66642874
  2315.54779861     3.66653086
  2315.58637886     3.66663300
  2315.62495910     3.66673516
  2315.66353935     3.66683733
  2315.70211960     3.66693952
  2315.74069984     3.66704174
  2315.77928009     3.66714397
  2315.81786033     3.66724622
  2315.85644058     3.66734849
  2315.89502083     3.66745078
  2315.93360107     3.66755310
  2315.97218132     3.66765543
  2316.01076157     3.66775778
  2316.04934181     3.66786015
  2316.08792206     3.66796254
  2316.12650230     3.66806495
  2316.16508255     3.66816738
  2316.20366280     3.66826982
  2316.24224304     3.66837229
  2316.28082329     3.66847478
  2316.31940354     3.66857728
  2316.35798378     3.66867981
  2316.39656403     3.66878235
  2316.43514427     3.66888492
  2316.47372452     3.66898750
  2316.51230477     3.66909010
  2316.55088501     3.66919273
  2316.58946526     3.66929537
  2316.62804550     3.66939803
  2316.66662575     3.66950072
  2316.70520600     3.66960342
  2316.74378624     3.66970614
  2316.78236649     3.66980889
  2316.82094674     3.66991165
  2316.85952698     3.67001443
  2316.89810723     3.67011723
  2316.93668747     3.67022005
  2316.97526772     3.67032288
  2317.01384797     3.67042574
  2317.05242821     3.67052862
  2317.09100846     3.67063152
  2317.12958871     3.67073444
  2317.16816895     3.67083738
  2317.20674920     3.67094033
  2317.24532944     3.67104331
  2317.28390969     3.67114631
  2317.32248994     3.67124932
  2317.36107018     3.67135236
  2317.39965043     3.67145541
  2317.43823068     3.67155848
  2317.47681092     3.67166158
  2317.51539117     3.67176469
  2317.55397141     3.67186782
  2317.59255166     3.67197098
  2317.63113191     3.67207415
  2317.66971215     3.67217734
  2317.70829240     3.67228055
  2317.74687265     3.67238378
  2317.78545289     3.67248703
  2317.82403314     3.67259030
  2317.86261338     3.67269359
  2317.90119363     3.67279690
  2317.93977388     3.67290022
  2317.97835412     3.67300357
  2318.01693437     3.67310694
  2318.05551462     3.67321032
  2318.09409486     3.67331373
  2318.13267511     3.67341716
  2318.17125535     3.67352061
  2318.20983560     3.67362407
  2318.24841585     3.67372756
  2318.28699609     3.67383107
  2318.32557634     3.67393460
  2318.36415659     3.67403814
  2318.40273683     3.67414171
  2318.44131708     3.67424530
  2318.47989732     3.67434890
  2318.51847757     3.67445252
  2318.55705782     3.67455616
  2318.59563806     3.67465983
  2318.63421831     3.67476351
  2318.67279856     3.67486721
  2318.71137880     3.67497093
  2318.74995905     3.67507467
  2318.78853929     3.67517844
  2318.82711954     3.67528222
  2318.86569979     3.67538603
  2318.90428003     3.67548985
  2318.94286028     3.67559369
  2318.98144053     3.67569755
  2319.02002077     3.67580143
  2319.05860102     3.67590533
  2319.09718126     3.67600925
  2319.13576151     3.67611318
  2319.17434176     3.67621714
  2319.21292200     3.67632112
  2319.25150225     3.67642511
  2319.29008249     3.67652913
  2319.32866274     3.67663317
  2319.36724299     3.67673722
  2319.40582323     3.67684130
  2319.44440348     3.67694539
  2319.48298373     3.67704951
  2319.52156397     3.67715365
  2319.56014422     3.67725780
  2319.59872446     3.67736198
  2319.63730471     3.67746618
  2319.67588496     3.67757039
  2319.71446520     3.67767463
  2319.75304545     3.67777888
  2319.79162570     3.67788315
  2319.83020594     3.67798745
  2319.86878619     3.67809176
  2319.90736643     3.67819609
  2319.94594668     3.67830044
  2319.98452693     3.67840482
  2320.02310717     3.67850921
  2320.06168742     3.67861362
  2320.10026767     3.67871805
  2320.13884791     3.67882250
  2320.17742816     3.67892697
  2320.21600840     3.67903146
  2320.25458865     3.67913597
  2320.29316890     3.67924051
  2320.33174914     3.67934506
  2320.37032939     3.67944963
  2320.40890964     3.67955423
  2320.44748988     3.67965884
  2320.48607013     3.67976347
  2320.52465037     3.67986813
  2320.56323062     3.67997280
  2320.60181087     3.68007749
  2320.64039111     3.68018220
  2320.67897136     3.68028692
  2320.71755161     3.68039167
  2320.75613185     3.68049644
  2320.79471210     3.68060123
  2320.83329234     3.68070604
  2320.87187259     3.68081087
  2320.91045284     3.68091572
  2320.94903308     3.68102059
  2320.98761333     3.68112548
  2321.02619358     3.68123039
  2321.06477382     3.68133532
  2321.10335407     3.68144027
  2321.14193431     3.68154524
  2321.18051456     3.68165022
  2321.21909481     3.68175523
  2321.25767505     3.68186026
  2321.29625530     3.68196530
  2321.33483555     3.68207037
  2321.37341579     3.68217546
  2321.41199604     3.68228056
  2321.45057628     3.68238569
  2321.48915653     3.68249083
  2321.52773678     3.68259600
  2321.56631702     3.68270118
  2321.60489727     3.68280638
  2321.64347752     3.68291161
  2321.68205776     3.68301685
  2321.72063801     3.68312211
  2321.75921825     3.68322740
  2321.79779850     3.68333270
  2321.83637875     3.68343803
  2321.87495899     3.68354337
  2321.91353924     3.68364874
  2321.95211948     3.68375412
  2321.99069973     3.68385953
  2322.02927998     3.68396495
  2322.06786022     3.68407040
  2322.10644047     3.68417586
  2322.14502072     3.68428135
  2322.18360096     3.68438685
  2322.22218121     3.68449237
  2322.26076145     3.68459791
  2322.29934170     3.68470348
  2322.33792195     3.68480906
  2322.37650219     3.68491466
  2322.41508244     3.68502028
  2322.45366269     3.68512592
  2322.49224293     3.68523158
  2322.53082318     3.68533726
  2322.56940342     3.68544297
  2322.60798367     3.68554869
  2322.64656392     3.68565444
  2322.68514416     3.68576020
  2322.72372441     3.68586599
  2322.76230466     3.68597180
  2322.80088490     3.68607762
  2322.83946515     3.68618347
  2322.87804539     3.68628933
  2322.91662564     3.68639521
  2322.95520589     3.68650112
  2322.99378613     3.68660704
  2323.03236638     3.68671298
  2323.07094663     3.68681895
  2323.10952687     3.68692493
  2323.14810712     3.68703093
  2323.18668736     3.68713696
  2323.22526761     3.68724300
  2323.26384786     3.68734906
  2323.30242810     3.68745514
  2323.34100835     3.68756125
  2323.37958860     3.68766737
  2323.41816884     3.68777351
  2323.45674909     3.68787967
  2323.49532933     3.68798586
  2323.53390958     3.68809206
  2323.57248983     3.68819829
  2323.61107007     3.68830453
  2323.64965032     3.68841080
  2323.68823057     3.68851708
  2323.72681081     3.68862339
  2323.76539106     3.68872971
  2323.80397130     3.68883606
  2323.84255155     3.68894242
  2323.88113180     3.68904880
  2323.91971204     3.68915521
  2323.95829229     3.68926163
  2323.99687254     3.68936808
  2324.03545278     3.68947454
  2324.07403303     3.68958102
  2324.11261327     3.68968753
  2324.15119352     3.68979405
  2324.18977377     3.68990059
  2324.22835401     3.69000716
  2324.26693426     3.69011374
  2324.30551451     3.69022035
  2324.34409475     3.69032697
  2324.38267500     3.69043362
  2324.42125524     3.69054028
  2324.45983549     3.69064697
  2324.49841574     3.69075368
  2324.53699598     3.69086040
  2324.57557623     3.69096715
  2324.61415647     3.69107391
  2324.65273672     3.69118070
  2324.69131697     3.69128750
  2324.72989721     3.69139432
  2324.76847746     3.69150117
  2324.80705771     3.69160803
  2324.84563795     3.69171492
  2324.88421820     3.69182182
  2324.92279844     3.69192875
  2324.96137869     3.69203570
  2324.99995894     3.69214267
  2325.03853918     3.69224965
  2325.07711943     3.69235666
  2325.11569968     3.69246369
  2325.15427992     3.69257074
  2325.19286017     3.69267781
  2325.23144041     3.69278489
  2325.27002066     3.69289200
  2325.30860091     3.69299912
  2325.34718115     3.69310626
  2325.38576140     3.69321343
  2325.42434165     3.69332061
  2325.46292189     3.69342782
  2325.50150214     3.69353505
  2325.54008238     3.69364230
  2325.57866263     3.69374957
  2325.61724288     3.69385686
  2325.65582312     3.69396417
  2325.69440337     3.69407150
  2325.73298362     3.69417885
  2325.77156386     3.69428623
  2325.81014411     3.69439361
  2325.84872435     3.69450102
  2325.88730460     3.69460845
  2325.92588485     3.69471590
  2325.96446509     3.69482337
  2326.00304534     3.69493086
  2326.04162559     3.69503837
  2326.08020583     3.69514591
  2326.11878608     3.69525346
  2326.15736632     3.69536103
  2326.19594657     3.69546863
  2326.23452682     3.69557624
  2326.27310706     3.69568387
  2326.31168731     3.69579152
  2326.35026756     3.69589919
  2326.38884780     3.69600688
  2326.42742805     3.69611459
  2326.46600829     3.69622232
  2326.50458854     3.69633008
  2326.54316879     3.69643785
  2326.58174903     3.69654565
  2326.62032928     3.69665346
  2326.65890953     3.69676130
  2326.69748977     3.69686915
  2326.73607002     3.69697702
  2326.77465026     3.69708492
  2326.81323051     3.69719283
  2326.85181076     3.69730076
  2326.89039100     3.69740872
  2326.92897125     3.69751670
  2326.96755150     3.69762469
  2327.00613174     3.69773271
  2327.04471199     3.69784075
  2327.08329223     3.69794881
  2327.12187248     3.69805689
  2327.16045273     3.69816499
  2327.19903297     3.69827311
  2327.23761322     3.69838125
  2327.27619346     3.69848941
  2327.31477371     3.69859759
  2327.35335396     3.69870579
  2327.39193420     3.69881401
  2327.43051445     3.69892225
  2327.46909470     3.69903051
  2327.50767494     3.69913879
  2327.54625519     3.69924709
  2327.58483543     3.69935541
  2327.62341568     3.69946375
  2327.66199593     3.69957211
  2327.70057617     3.69968049
  2327.73915642     3.69978890
  2327.77773667     3.69989732
  2327.81631691     3.70000577
  2327.85489716     3.70011424
  2327.89347740     3.70022272
  2327.93205765     3.70033123
  2327.97063790     3.70043976
  2328.00921814     3.70054830
  2328.04779839     3.70065686
  2328.08637864     3.70076544
  2328.12495888     3.70087405
  2328.16353913     3.70098267
  2328.20211937     3.70109131
  2328.24069962     3.70119998
  2328.27927987     3.70130867
  2328.31786011     3.70141738
  2328.35644036     3.70152611
  2328.39502061     3.70163486
  2328.43360085     3.70174363
  2328.47218110     3.70185242
  2328.51076134     3.70196122
  2328.54934159     3.70207005
  2328.58792184     3.70217890
  2328.62650208     3.70228776
  2328.66508233     3.70239665
  2328.70366258     3.70250556
  2328.74224282     3.70261449
  2328.78082307     3.70272344
  2328.81940331     3.70283241
  2328.85798356     3.70294141
  2328.89656381     3.70305043
  2328.93514405     3.70315946
  2328.97372430     3.70326852
  2329.01230455     3.70337759
  2329.05088479     3.70348669
  2329.08946504     3.70359581
  2329.12804528     3.70370494
  2329.16662553     3.70381410
  2329.20520578     3.70392328
  2329.24378602     3.70403248
  2329.28236627     3.70414170
  2329.32094652     3.70425094
  2329.35952676     3.70436020
  2329.39810701     3.70446948
  2329.43668725     3.70457878
  2329.47526750     3.70468810
  2329.51384775     3.70479744
  2329.55242799     3.70490680
  2329.59100824     3.70501619
  2329.62958849     3.70512559
  2329.66816873     3.70523501
  2329.70674898     3.70534446
  2329.74532922     3.70545393
  2329.78390947     3.70556341
  2329.82248972     3.70567292
  2329.86106996     3.70578244
  2329.89965021     3.70589199
  2329.93823046     3.70600155
  2329.97681070     3.70611114
  2330.01539095     3.70622075
  2330.05397119     3.70633038
  2330.09255144     3.70644003
  2330.13113169     3.70654970
  2330.16971193     3.70665938
  2330.20829218     3.70676909
  2330.24687242     3.70687882
  2330.28545267     3.70698857
  2330.32403292     3.70709834
  2330.36261316     3.70720812
  2330.40119341     3.70731793
  2330.43977366     3.70742776
  2330.47835390     3.70753762
  2330.51693415     3.70764749
  2330.55551439     3.70775739
  2330.59409464     3.70786730
  2330.63267489     3.70797724
  2330.67125513     3.70808719
  2330.70983538     3.70819717
  2330.74841563     3.70830716
  2330.78699587     3.70841718
  2330.82557612     3.70852721
  2330.86415636     3.70863727
  2330.90273661     3.70874735
  2330.94131686     3.70885745
  2330.97989710     3.70896758
  2331.01847735     3.70907772
  2331.05705760     3.70918788
  2331.09563784     3.70929807
  2331.13421809     3.70940827
  2331.17279833     3.70951850
  2331.21137858     3.70962874
  2331.24995883     3.70973901
  2331.28853907     3.70984929
  2331.32711932     3.70995960
  2331.36569957     3.71006992
  2331.40427981     3.71018027
  2331.44286006     3.71029064
  2331.48144030     3.71040103
  2331.52002055     3.71051144
  2331.55860080     3.71062186
  2331.59718104     3.71073231
  2331.63576129     3.71084278
  2331.67434154     3.71095327
  2331.71292178     3.71106378
  2331.75150203     3.71117431
  2331.79008227     3.71128486
  2331.82866252     3.71139543
  2331.86724277     3.71150603
  2331.90582301     3.71161664
  2331.94440326     3.71172727
  2331.98298351     3.71183793
  2332.02156375     3.71194860
  2332.06014400     3.71205930
  2332.09872424     3.71217002
  2332.13730449     3.71228075
  2332.17588474     3.71239151
  2332.21446498     3.71250229
  2332.25304523     3.71261310
  2332.29162548     3.71272392
  2332.33020572     3.71283476
  2332.36878597     3.71294563
  2332.40736621     3.71305651
  2332.44594646     3.71316741
  2332.48452671     3.71327834
  2332.52310695     3.71338928
  2332.56168720     3.71350024
  2332.60026745     3.71361123
  2332.63884769     3.71372223
  2332.67742794     3.71383326
  2332.71600818     3.71394431
  2332.75458843     3.71405538
  2332.79316868     3.71416648
  2332.83174892     3.71427759
  2332.87032917     3.71438872
  2332.90890941     3.71449987
  2332.94748966     3.71461105
  2332.98606991     3.71472224
  2333.02465015     3.71483345
  2333.06323040     3.71494469
  2333.10181065     3.71505594
  2333.14039089     3.71516722
  2333.17897114     3.71527852
  2333.21755138     3.71538984
  2333.25613163     3.71550118
  2333.29471188     3.71561254
  2333.33329212     3.71572392
  2333.37187237     3.71583532
  2333.41045262     3.71594674
  2333.44903286     3.71605818
  2333.48761311     3.71616964
  2333.52619335     3.71628112
  2333.56477360     3.71639262
  2333.60335385     3.71650415
  2333.64193409     3.71661570
  2333.68051434     3.71672726
  2333.71909459     3.71683885
  2333.75767483     3.71695046
  2333.79625508     3.71706209
  2333.83483532     3.71717373
  2333.87341557     3.71728540
  2333.91199582     3.71739709
  2333.95057606     3.71750880
  2333.98915631     3.71762053
  2334.02773656     3.71773228
  2334.06631680     3.71784405
  2334.10489705     3.71795584
  2334.14347729     3.71806766
  2334.18205754     3.71817949
  2334.22063779     3.71829135
  2334.25921803     3.71840324
  2334.29779828     3.71851514
  2334.33637853     3.71862706
  2334.37495877     3.71873901
  2334.41353902     3.71885097
  2334.45211926     3.71896296
  2334.49069951     3.71907497
  2334.52927976     3.71918699
  2334.56786000     3.71929904
  2334.60644025     3.71941110
  2334.64502050     3.71952318
  2334.68360074     3.71963529
  2334.72218099     3.71974742
  2334.76076123     3.71985956
  2334.79934148     3.71997173
  2334.83792173     3.72008393
  2334.87650197     3.72019614
  2334.91508222     3.72030837
  2334.95366247     3.72042063
  2334.99224271     3.72053290
  2335.03082296     3.72064520
  2335.06940320     3.72075752
  2335.10798345     3.72086986
  2335.14656370     3.72098221
  2335.18514394     3.72109459
  2335.22372419     3.72120699
  2335.26230444     3.72131941
  2335.30088468     3.72143185
  2335.33946493     3.72154431
  2335.37804517     3.72165679
  2335.41662542     3.72176930
  2335.45520567     3.72188182
  2335.49378591     3.72199436
  2335.53236616     3.72210693
  2335.57094640     3.72221951
  2335.60952665     3.72233212
  2335.64810690     3.72244475
  2335.68668714     3.72255740
  2335.72526739     3.72267006
  2335.76384764     3.72278276
  2335.80242788     3.72289547
  2335.84100813     3.72300820
  2335.87958837     3.72312095
  2335.91816862     3.72323373
  2335.95674887     3.72334652
  2335.99532911     3.72345934
  2336.03390936     3.72357218
  2336.07248961     3.72368504
  2336.11106985     3.72379792
  2336.14965010     3.72391082
  2336.18823034     3.72402375
  2336.22681059     3.72413669
  2336.26539084     3.72424966
  2336.30397108     3.72436264
  2336.34255133     3.72447565
  2336.38113158     3.72458868
  2336.41971182     3.72470172
  2336.45829207     3.72481479
  2336.49687231     3.72492788
  2336.53545256     3.72504099
  2336.57403281     3.72515412
  2336.61261305     3.72526728
  2336.65119330     3.72538045
  2336.68977355     3.72549365
  2336.72835379     3.72560687
  2336.76693404     3.72572011
  2336.80551428     3.72583337
  2336.84409453     3.72594665
  2336.88267478     3.72605995
  2336.92125502     3.72617327
  2336.95983527     3.72628661
  2336.99841552     3.72639997
  2337.03699576     3.72651335
  2337.07557601     3.72662676
  2337.11415625     3.72674018
  2337.15273650     3.72685363
  2337.19131675     3.72696710
  2337.22989699     3.72708059
  2337.26847724     3.72719410
  2337.30705749     3.72730763
  2337.34563773     3.72742119
  2337.38421798     3.72753476
  2337.42279822     3.72764835
  2337.46137847     3.72776196
  2337.49995872     3.72787560
  2337.53853896     3.72798925
  2337.57711921     3.72810293
  2337.61569946     3.72821662
  2337.65427970     3.72833034
  2337.69285995     3.72844408
  2337.73144019     3.72855785
  2337.77002044     3.72867163
  2337.80860069     3.72878544
  2337.84718093     3.72889927
  2337.88576118     3.72901311
  2337.92434143     3.72912698
  2337.96292167     3.72924088
  2338.00150192     3.72935479
  2338.04008216     3.72946872
  2338.07866241     3.72958267
  2338.11724266     3.72969665
  2338.15582290     3.72981064
  2338.19440315     3.72992466
  2338.23298339     3.73003869
  2338.27156364     3.73015275
  2338.31014389     3.73026682
  2338.34872413     3.73038092
  2338.38730438     3.73049504
  2338.42588463     3.73060919
  2338.46446487     3.73072335
  2338.50304512     3.73083754
  2338.54162536     3.73095175
  2338.58020561     3.73106597
  2338.61878586     3.73118022
  2338.65736610     3.73129449
  2338.69594635     3.73140878
  2338.73452660     3.73152309
  2338.77310684     3.73163742
